Row Idx,Title,Candidate Idx,Candidate Title,Score
0,Justin Bieber - Love Yourself,347239,Justin Bieber - Love Yourself,0.9987620512229155
1,Justin Bieber - Sorry,337701,Justin Bieber - Sorry,0.998558259936643
2,Drake feat. WizKid and Kyla - One Dance,321953,WizKid - One Dance,0.7290906887774549
3,Rihanna feat. Drake - Work,204,Rihanna - Work,0.7790491407024027
4,twenty one pilots - Stressed Out,296227,Twenty One Pilots - Stressed Out,0.9985860436059689
5,Desiigner - Panda,373,Desiigner - Panda,0.9960649471352925
6,Adele - Hello,192427,Adele - Hello,0.9993539807685147
7,Chainsmokers feat. Daya - Don’t Let Me Down,314122,The Chainsmokers - Don't Let Me Down (feat. Daya),0.8047573367543563
8,Justin Timberlake - Can’t Stop The Feeling!,231388,Justin Timberlake - CAN'T STOP THE FEELING! - Film Version,0.8120653578485796
9,Chainsmokers feat. Halsey - Closer,332940,The Chainsmokers - Closer,0.8064811724189958
10,Sia feat. Sean Paul - Cheap Thrills,711,Sean Paul - Cheap Thrills,0.8845496210767454
11,Lukas Graham - 7 Years,248121,Lukas Graham - 7 Years,0.9964019993775389
12,Rihanna - Needed Me,870,Rihanna - Needed Me,0.9882961873984133
13,Flo Rida - My House,886,Flo Rida - My House,0.9994259668709566
14,Mike Posner - I Took A Pill In Ibiza,1026,Mike Posner - I Took A Pill In Ibiza,0.9981937400162924
15,Fifth Harmony feat. Ty Dolla $ign - Work From Home,327080,Fifth Harmony - Work from Home (feat. Ty Dolla $ign),0.9166929387265751
16,Calvin Harris feat. Rihanna - This Is What You Came For,81183,Calvin Harris - This Is What You Came For,0.8755374718561076
17,DNCE - Cake By The Ocean,1225,DNCE - Cake By The Ocean,0.996993623411058
18,"G-Eazy x Bebe Rexha - Me, Myself and I",309215,"Bebe Rexha - Me, Myself & I",0.7864072188067635
19,twenty one pilots - Ride,296228,Twenty One Pilots - Ride,0.9989947095740481
20,twenty one pilots - Heathens,188564,Twenty One Pilots - Heathens,0.9989149878704359
21,Zayn - Pillowtalk,346100,ZAYN - PILLOWTALK,0.9979088269150909
22,Shawn Mendes - Stitches,20985,Shawn Mendes - Stitches,0.9981505609712397
23,Drake - Hotline Bling,1574,Drake - Hotline Bling,0.998474997991165
24,Major Lazer feat. Justin Bieber and MO - Cold Water,29246,Major Lazer - Cold Water,0.7609211098985158
25,Adele - Send My Love (To Your New Lover),348906,Adele - Send My Love (To Your New Lover),0.9973851030905496
26,Chainsmokers feat. Rozes - Roses,310995,The Chainsmokers - Roses (feat. ROZES),0.9199960829099824
27,Shawn Mendes - Treat You Better,38540,Shawn Mendes - Treat You Better,0.9984349221171941
28,Drake feat. Rihanna - Too Good,1935,Rihanna - Too Good,0.8035972310601492
29,Future feat. The Weeknd - Low Life,1949,Future - Low Life (feat. The Weeknd),0.9022450058991078
30,Justin Bieber - What Do You Mean?,337702,Justin Bieber - What Do You Mean?,0.9986045999565151
31,Weeknd - The Hills,339767,The Weeknd - The Hills,0.9860057817025172
32,Pink - Just Like Fire,2182,Carol Candy - Just Like Fire,0.5850156994302254
33,D.R.A.M. feat. Lil Yachty - Broccoli,29334,Lil Yachty - Broccoli,0.726373793808911
34,Bryson Tiller - Don’t,16191,Bryson Tiller - Don't,0.8700829205279264
35,Ariana Grande - Dangerous Woman,333357,Ariana Grande - Dangerous Woman,0.9987479052250325
36,Drake and Future - Jumpman,239736,Future - Jumpman,0.883054101427535
37,gnash feat. Olivia O’Brien - I Hate U I Love U,299272,"gnash - i hate u, i love u (feat. olivia o'brien)",0.6925565422113059
38,Alessia Cara - Here,2571,Alessia Cara - Here,0.9981209284103928
39,Selena Gomez - Same Old Love,9451,Selena Gomez - Same Old Love,0.9988007003926778
40,Drake - Controlla,212572,Drake - Controlla,0.9952269928857694
41,Meghan Trainor feat. John Legend - Like I’m Gonna Lose You,315457,Meghan Trainor - Like I'm Gonna Lose You (feat. John Legend),0.8723007169058192
42,Charlie Puth - One Call Away,335768,Charlie Puth - One Call Away,0.9995516927374627
43,James Bay - Let It Go,358714,James Bay - Let It Go,0.9996109962520834
44,Meghan Trainor - No,290327,Meghan Trainor - NO,0.9953767083246016
45,Zara Larsson and MNEK - Never Forget You,359451,Zara Larsson - Never Forget You,0.8188733302783529
46,DJ Snake feat. Justin Bieber - Let Me Love You,313615,Justin Bieber - Let Me Love You,0.7664222492136319
47,Kent Jones - Don’t Mind,3211,Kent Jones - Don't Mind,0.8460660971094229
48,Florida Georgia Line - H.O.L.Y.,3293,Florida Georgia Line - H.O.L.Y.,0.9987541330573945
49,Charlie Puth feat. Selena Gomez - We Don’t Talk Anymore,314078,Selena Gomez - We Don't Talk Anymore,0.783971473265823
50,Ariana Grande - Into You,333399,Ariana Grande - Into You,0.9983766600405567
51,Kiiara - Gold,331843,Kiiara - Gold,0.9978174820071003
52,Bryson Tiller - Exchange,3552,Bryson Tiller - Exchange,0.998263445927814
53,Fetty Wap feat. Remy Boyz - 679,20307,Fetty Wap - 679 (feat. Remy Boyz),0.8741171696050833
54,Jeremih - Oui,319165,Jeremih - oui,0.9909638274794448
55,Selena Gomez - Hands To Myself,281209,Selena Gomez - Hands To Myself,0.9984514611267155
56,Kevin Gates - 2 PhonesLYRaICS,320598,Kevin Gates - Talk on Phones,0.6041805154637031
57,Weeknd feat. Daft Punk - Starboy,26062,The Weeknd - Starboy (feat. Daft Punk),0.8858121681578017
58,DJ Khaled feat. Drake - For Free,3868,DJ Khaled - For Free (feat. Drake),0.903400192023773
59,Flume feat. Kai - Never Be Like You,315462,Flume - Never Be Like You (feat. Kai),0.8211244756038862
60,Weeknd - In The Night,3993,The Weeknd - In The Night,0.9849633515964316
61,Meghan Trainor - Me Too,290326,Meghan Trainor - Me Too,0.9963844622799116
62,Elle King - Ex’s and Oh’s,4174,Ellie Lawrence - Ex’s & Oh’s - The Voice Performance,0.616857125771629
63,Thomas Rhett - Die A Happy Man,298055,Thomas Rhett - Die A Happy Man,0.9979498851869686
64,Post Malone - White Iverson,4249,Post Malone - White Iverson,0.9982556095153817
65,Nick Jonas feat. Tove Lo - Close,296291,Nick Jonas - Close,0.8076127939158388
66,X Ambassadors - Unsteady,133475,X Ambassadors - Unsteady,0.9979755885107415
67,"Lil Wayne, Wi - Sucker For Pain",4479,God - Sucker for Pain,0.613846508286343
68,Yo Gotti feat. Nicki Minaj - Down In The Dm,141032,Yo Gotti - Down In the DM (feat. Nicki Minaj) - Remix,0.8407901625764431
69,Tory Lanez - Luv,296121,Tory Lanez - LUV,0.9987913476992176
70,Beyonce - Sorry,334342,Beyoncé - Sorry,0.8057710735299998
71,Weeknd - Can’t Feel My Face,339774,The Weeknd - Can't Feel My Face,0.8714192630291396
72,Coldplay - Hymn For The Weekend,29279,Coldplay - Hymn for the Weekend,0.9973290896875595
73,Tory Lanez - Say It,335233,Tory Lanez - Say It,0.9989153944405682
74,Travis Scott - Antidote,4881,Travis Scott - Antidote,0.9988452292806415
75,Ruth B - Lost Boy,5010,Ruth B. - Lost Boy,0.7944935450544094
76,Ariana Grande feat. Nicki Minaj - Side To Side,27507,Ariana Grande - Side to Side (feat. Nicki Minaj),0.9061178447097454
77,"Daya - Sit Still, Look Pretty",169848,"Daya - Sit Still, Look Pretty",0.9992662270988206
78,Taylor Swift - Wildest Dreams,255094,Taylor Swift - Wildest Dreams,0.9982748110803293
79,DJ Snake feat. Bipolar Sunshine - Middle,358218,Bipolar Sunshine - Middle,0.8404826612018962
80,Ellie Goulding - On My Mind,5277,Ellie Goulding - On My Mind,0.9985261822534782
81,Drake feat. The Throne - Pop Style,20786,The Throne - Pop Style,0.844939321325082
82,Adele - When We Were Young,45827,Adele - When We Were Young,0.9994465126821467
83,Daya - Hide Away,222296,Daya - Hide Away,0.9995664085879965
84,Major Lazer and DJ Snake feat. MO - Lean On,20009,Major Lazer - Lean On,0.7365005146720327
85,Shawn Mendes and Camila Cabello - I Know What You Did Last Summer,322485,Camila Cabello - I Know What You Did Last Summer,0.8760109069926552
86,"Fat Joe, Rem - All The Way Up",46492,Fat Joe - All The Way Up,0.721120446729656
87,Silento - Watch Me,5793,Jaden - Watch Me,0.4906409424104291
88,Chris Brown - Back To Sleep,24699,Chris Brown - Back To Sleep,0.9986902918294346
89,Usher feat. Young Thug - No Limit,33058,Usher - No Limit (feat. Young Thug),0.8352952062637466
90,O.T. Genasis feat. Young Dolph - Cut It,6088,O.T. Genasis - Cut It (feat. Young Dolph),0.8794932945304488
91,Kevin Gates - Really Really,238560,Kevin Gates - Really Really,0.9954096073156004
92,Fifth Harmony feat. Fetty Wap - All In My Head (Flex),344051,Fifth Harmony - All In My Head (Flex) (feat. Fetty Wap),0.917834282398366
93,Hailee Steinfeld and Grey feat. Zedd - Starving,30109,Hailee Steinfeld - Starving,0.8192508431188081
94,Coldplay - Adventure Of A Lifetime,29282,Coldplay - Adventure of a Lifetime,0.9972520151074964
95,Tim McGraw - Humble And Kind,304395,Tim McGraw - Humble And Kind,0.9963262555164091
96,Future - Wicked,6421,Future - Wicked,0.9985175285468014
97,Desiigner - Tiimmy Turner,6516,Desiigner - Tiimmy Turner,0.9976161165826295
98,Wiz Khalifa feat. Charlie Puth - See You Again,333557,Wiz Khalifa - See You Again (feat. Charlie Puth),0.9217974327325285
99,One Direction - Perfect,31416,One Direction - Perfect,0.9977622544069806
100,Macklemore & Ryan Lewis Featuring Wanz - Thrift Shop,6717,Macklemore & Ryan Lewis - Thrift Shop (feat. Wanz),0.8593707513416455
101,Robin Thicke Featuring T.I. + Pharrell - Blurred Lines,6831,Robin Thicke - Blurred Lines,0.7319444001512764
102,Imagine Dragons - Radioactive,327093,Imagine Dragons - Radioactive,0.9946618765106475
103,Baauer - Harlem Shake,86952,Baauer - Harlem Shake,0.9958728548559932
104,Macklemore & Ryan Lewis Featuring Ray Dalton - Can't Hold Us,6960,Macklemore & Ryan Lewis - Can't Hold Us - feat. Ray Dalton,0.9405197023057424
105,Justin Timberlake - Mirrors,185475,Justin Timberlake - Mirrors,0.9970840035720996
106,P!nk Featuring Nate Ruess - Just Give Me A Reason,307897,P!nk - Just Give Me a Reason (feat. Nate Ruess),0.855050486393803
107,Bruno Mars - When I Was Your Man,45825,Bruno Mars - When I Was Your Man,0.9976935339786822
108,Florida Georgia Line Featuring Nelly - Cruise,357071,Florida Georgia Line - Cruise,0.8753815331151291
109,Katy Perry - Roar,7312,Katy Perry - Roar,0.9958341360861384
110,Bruno Mars - Locked Out Of Heaven,309881,Bruno Mars - Locked out of Heaven,0.9978040331341952
111,The Lumineers - Ho Hey,7438,The Lumineers - Ho Hey,0.9987569554299645
112,Rihanna Featuring Mikky Ekko - Stay,255350,Mikky Ekko - Stay,0.8265596405932888
113,Daft Punk Featuring Pharrell Williams - Get Lucky,7569,Pharrell Williams - Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Daft Punk Remix,0.8094824455822628
114,Lorde - Royals,297033,Lorde - Royals,0.9984146960760598
115,Taylor Swift - I Knew You Were Trouble.,321941,Taylor Swift - I Knew You Were Trouble.,0.996929443782729
116,Miley Cyrus - We Can't Stop,231384,Miley Cyrus - We Can't Stop,0.9820391813150553
117,Miley Cyrus - Wrecking Ball,92428,Miley Cyrus - Wrecking Ball,0.9957086514293869
118,Avicii - Wake Me Up!,320671,Avicii - Wake Me Up,0.854737335222158
119,Justin Timberlake Featuring JAY Z - Suit & Tie,13836,Justin Timberlake - Suit & Tie (feat. Jay-Z),0.7520158288046861
120,Anna Kendrick - Cups (Pitch Perfect's When I'm Gone),7977,Mini Pop Kids - Cups (Pitch Perfect's When I'm Gone),0.7911332466101874
121,Jay Z Featuring Justin Timberlake - Holy Grail,13851,Justin Timberlake - Holy Grail,0.847581824163066
122,will.i.am & Britney Spears - Scream & Shout,357489,will.i.am - Scream & Shout,0.8179901797961817
123,Zedd Featuring Foxes - Clarity,8185,Foxes - Clarity - Zedd Union Mix,0.8048906498248772
124,AWOLNATION - Sail,8233,AWOLNATION - Sail,0.9959365102486727
125,Swedish House Mafia Featuring John Martin - Don't You Worry Child,62203,Swedish House Mafia - Don't You Worry Child,0.8678575209639359
126,Rihanna - Diamonds,215097,Rihanna - Diamonds,0.991237528415213
127,Icona Pop Featuring Charli XCX - I Love It,307771,Icona Pop - I Love It (feat. Charli XCX),0.7829429617690324
128,Capital Cities - Safe And Sound,8537,Capital Cities - Safe And Sound,0.997008390265745
129,Bruno Mars - Treasure,8605,Bruno Mars - Treasure,0.9977029587609291
130,Ariana Grande Featuring Mac Miller - The Way,188980,Ariana Grande - The Way,0.711661364023046
131,Drake - Started From The Bottom,297799,Drake - Started From the Bottom,0.9950028207947815
132,Selena Gomez - Come & Get It,114605,Selena Gomez - Come & Get It,0.997891389321927
133,"Drake Featuring Majid Jordan - Hold On, We're Going Home",327078,"Majid Jordan - Hold On, We're Going Home",0.9041078620127485
134,Maroon 5 - Daylight,8937,Maroon 5 - Daylight,0.9990786112868033
135,Pitbull Featuring Christina Aguilera - Feel This Moment,112442,Pitbull - Feel This Moment (feat. Christina Aguilera),0.8883571406687139
136,Lady Gaga - Applause,265784,Lady Gaga - Applause,0.9986040394638952
137,Maroon 5 - One More Night,352788,Maroon 5 - One More Night,0.9988178745234484
138,Lil Wayne Featuring Drake & Future - Love Me,205633,Future - Love Me,0.6480695035869618
139,Fall Out Boy - My Songs Know What You Did In The Dark (Light Em Up),354099,Fall Out Boy - My Songs Know What You Did In The Dark (Light Em Up),0.998397325624998
140,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar - F**kin Problems",46835,"A$AP Rocky - F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",0.9133415085922338
141,Justin Bieber Featuring Nicki Minaj - Beauty And A Beat,9361,Justin Bieber - Beauty and a Beat (feat. Nicki Minaj),0.8473659425877375
142,Macklemore & Ryan Lewis Featuring Mary Lambert - Same Love,9414,Macklemore & Ryan Lewis - Same Love - feat. Mary Lambert,0.943396438482674
143,Calvin Harris Featuring Florence Welch - Sweet Nothing,297805,Calvin Harris - Sweet Nothing (feat. Florence Welch),0.8701864078351251
144,Lana Del Rey & Cedric Gervais - Summertime Sadness,235952,Lana Del Rey - Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,0.8893664460880858
145,Phillip Phillips - Home,327048,Phillip Phillips - Home,0.9998761417552973
146,Imagine Dragons - It's Time,360135,Imagine Dragons - It's Time,0.9779157917128292
147,J. Cole Featuring Miguel - Power Trip,36975,J. Cole - Power Trip (feat. Miguel),0.822573679499126
148,Alicia Keys Featuring Nicki Minaj - Girl On Fire,310930,Alicia Keys - Girl on Fire,0.7475086829353101
149,Demi Lovato - Heart Attack,359278,Demi Lovato - Heart Attack,0.997102614753572
150,Maroon 5 - Love Somebody,195803,Maroon 5 - Love Somebody,0.9989478443175502
151,Mumford & Sons - I Will Wait,222172,Mumford & Sons - I Will Wait,0.9971517990756713
152,P!nk - Try,10063,P!nk - Try,0.9973246234587616
153,Darius Rucker - Wagon Wheel,319090,Darius Rucker - Wagon Wheel,0.9987373857040456
154,PSY - Gangnam Style,10216,PI - Gangnam Style,0.7813613186059994
155,Calvin Harris Featuring Ellie Goulding - I Need Your Love,286458,Calvin Harris - I Need Your Love (feat. Ellie Goulding),0.8602109958093943
156,Ke$ha - Die Young,112404,Kesha - Die Young,0.5909877261291083
157,fun. - Some Nights,56703,fun. - Some Nights,0.994447851705732
158,Wale Featuring Tiara Thomas Or Rihanna - Bad,234437,Tiara Thomas - High Enough (feat. Tiara Thomas),0.5331199568923637
159,Blake Shelton Featuring Pistol Annies & Friends - Boys 'round Here,319103,Blake Shelton - Boys 'Round Here (feat. Pistol Annies & Friends),0.8953145774080404
160,"Phillip Phillips - Gone, Gone, Gone",300102,"Phillip Phillips - Gone, Gone, Gone",0.9993078442136837
161,Imagine Dragons - Demons,56713,Imagine Dragons - Demons,0.9987496951291432
162,OneRepublic - Counting Stars,310955,OneRepublic - Counting Stars,0.9966667512353105
163,Flo Rida - I Cry,355724,Flo Rida - I Cry,0.9997463051822484
164,Of Monsters And Men - Little Talks,347004,Of Monsters and Men - Little Talks,0.9970048655318836
165,Jason Derulo - The Other Side,13472,Jason Derulo - The Other Side,0.996400748295299
166,Eminem - Berzerk,11004,Eminem - Berzerk,0.9959174736221659
167,Kelly Clarkson - Catch My Breath,11043,Kelly Clarkson - Catch My Breath,0.9974291045409267
168,Luke Bryan - Crash My Party,11137,Luke Bryan - Crash My Party,0.9989697987288803
169,Rihanna - Pour It Up,11195,Rihanna - Pour It Up,0.9892448928688318
170,Taylor Swift - 22,11281,Taylor Swift - 22,0.99835654464991
171,Hunter Hayes - I Want Crazy,320192,Hunter Hayes - I Want Crazy - Encore,0.8690030263601893
172,Ylvis - The Fox,11396,Ylvis - The Fox (What Does the Fox Say?),0.7253939713861249
173,One Direction - Best Song Ever,11514,One Direction - Best Song Ever,0.9974558435526821
174,Ed Sheeran - The A Team,14290,Ed Sheeran - The A Team,0.9987405078157847
175,fun. - Carry On,11638,fun. - Carry On,0.9958643535778394
176,Tim McGraw With Taylor Swift - Highway Don't Care,202642,Taylor Swift - Highway Don't Care,0.8093347010807898
177,Luke Bryan - That's My Kind Of Night,331736,Luke Bryan - That's My Kind Of Night,0.9823076677175082
178,Kendrick Lamar - Swimming Pools (Drank),11809,Kendrick Lamar - Swimming Pools (Drank),0.9977640110735598
179,Blake Shelton - Sure Be Cool If You Did,318258,Blake Shelton - Sure Be Cool If You Did,0.9985565459912321
180,Mariah Carey Featuring Miguel - #Beautiful,294136,Bd Miguel - Beautiful Day,0.5458600017397531
181,Olly Murs Featuring Flo Rida - Troublemaker,183064,Olly Murs - Troublemaker (feat. Flo Rida),0.8343709601065024
182,Ciara - Body Party,12065,Ciara - Body Party,0.9982917419288239
183,Miguel - Adorn,12144,Miguel - Adorn,0.9991256917438176
184,The Script Featuring will.i.am - Hall Of Fame,12166,The Script - Hall of Fame (feat. will.i.am),0.8518538023253571
185,Ne-Yo - Let Me Love You (Until You Learn To Love Yourself),347271,Ne-Yo - Let Me Love You (Until You Learn To Love Yourself),0.9970964594884193
186,Rocko Featuring Future & Rick Ross - U.O.E.N.O.,12296,"Rocko - U.O.E.N.O. (feat. Future, Rick Ross)",0.8747528704830004
187,Emeli Sande - Next To Me,60485,Emeli Sandé - Next To Me,0.7805826595923315
188,Miranda Lambert - Mama's Broken Heart,58599,Miranda Lambert - Mama's Broken Heart,0.9936139761668088
189,Thomas Rhett - It Goes Like This,343920,Thomas Rhett - It Goes Like This,0.9979028797342697
190,Ace Hood Featuring Future & Rick Ross - Bugatti,12621,Future - Bugatti,0.72938739012099
191,Hunter Hayes - Wanted,267029,Hunter Hayes - Wanted,0.9991563162133723
192,Lady Antebellum - Downtown,338555,Lady Antebellum - Downtown,0.9983578607948943
193,Florida Georgia Line - Get Your Shine On,357078,Florida Georgia Line - Get Your Shine On,0.9990917655959806
194,will.i.am Featuring Justin Bieber - #thatPOWER,12821,will.i.am - #thatPOWER,0.818757819930358
195,Sara Bareilles - Brave,205513,Sara Bareilles - Brave,0.9989912880210239
196,Passenger - Let Her Go,358713,Passenger - Let Her Go,0.9988648279800004
197,Randy Houser - Runnin' Outta Moonlight,36646,Randy Houser - Runnin' Outta Moonlight,0.990731086174991
198,2 Chainz - I'm Different,13070,2 Chainz - I'm Different,0.9857469856876815
199,Paramore - Still Into You,303087,Paramore - Still into You,0.999333643831637
200,Pharrell Williams - Happy,36373,Pharrell Williams - Lemon,0.7463688942264363
201,Katy Perry Featuring Juicy J - Dark Horse,13268,Juicy J - Dark Horse,0.7631871123943298
202,John Legend - All Of Me,319207,John Legend - All of Me,0.9966112652656498
203,Iggy Azalea Featuring Charli XCX - Fancy,16046,Iggy Azalea - Fancy,0.755690781728009
204,OneRepublic - Counting Stars,310955,OneRepublic - Counting Stars,0.9966667512353105
205,Jason Derulo Featuring 2 Chainz - Talk Dirty,37862,Jason Derulo - Talk Dirty (feat. 2 Chainz),0.829041898758897
206,MAGIC! - Rude,347122,MAGIC! - Rude,0.9973905902734453
207,Meghan Trainor - All About That Bass,195188,Meghan Trainor - All About That Bass,0.9968550266052533
208,Ariana Grande Featuring Iggy Azalea - Problem,230349,Iggy Azalea - Problem,0.8044933859188483
209,Sam Smith - Stay With Me,349876,Sam Smith - Stay With Me,0.9990906274413702
210,Pitbull Featuring Ke$ha - Timber,112400,Pitbull - Timber (feat. Ke$ha),0.8123931117635012
211,Bastille - Pompeii,144892,Bastille - Pompeii,0.9983719069971048
212,Taylor Swift - Shake It Off,333593,Taylor Swift - Shake It Off,0.9977868859950163
213,Nico & Vinz - Am I Wrong,14023,Nico & Vinz - Am I Wrong,0.9979407918356552
214,DJ Snake & Lil Jon - Turn Down For What,14077,DJ Snake - Turn Down for What,0.892190669463214
215,Eminem Featuring Rihanna - The Monster,14156,Eminem - The Monster,0.7395358285419574
216,A Great Big World & Christina Aguilera - Say Something,348101,Christina Aguilera - Say Something,0.817917730368159
217,Lorde - Team,297037,Lorde - Team,0.9983320940075885
218,Passenger - Let Her Go,358713,Passenger - Let Her Go,0.9988648279800004
219,Lorde - Royals,297033,Lorde - Royals,0.9984146960760598
220,Idina Menzel - Let It Go,229047,Idina Menzel - Brave,0.7825610743027702
221,Avicii - Wake Me Up!,320671,Avicii - Wake Me Up,0.854737335222158
222,Imagine Dragons - Demons,56713,Imagine Dragons - Demons,0.9987496951291432
223,One Direction - Story Of My Life,336843,One Direction - Story of My Life,0.9976596454622345
224,Sia - Chandelier,14459,Sia - Chandelier,0.9987163392556466
225,Iggy Azalea Featuring Rita Ora - Black Widow,16050,Iggy Azalea - Black Widow,0.8250491253919904
226,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",92370,Ariana Grande - Bang Bang,0.6843147222478773
227,Disclosure Featuring Sam Smith - Latch,14723,Disclosure - Latch,0.7927222235709027
228,Maroon 5 - Maps,14750,Maroon 5 - Maps,0.9993013192591108
229,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga - Loyal,14792,Chris Brown - Loyal (feat. Lil Wayne & Tyga),0.5910839776365671
230,American Authors - Best Day Of My Life,336846,American Authors - Best Day Of My Life,0.9985079906612828
231,Tove Lo - Habits (Stay High),255393,Tove Lo - Habits (Stay High),0.9985837575183747
232,Calvin Harris - Summer,149490,Calvin Harris - Summer,0.9990502598975038
233,Charli XCX - Boom Clap,37954,Charli XCX - Boom Clap,0.9969872648667856
234,Beyonce Featuring Jay Z - Drunk In Love,341450,Beyoncé - Drunk in Love (feat. Jay-Z),0.6061580194213372
235,Nicki Minaj - Anaconda,15199,Nicki Minaj - Anaconda,0.9918038092771129
236,Ariana Grande Featuring Zedd - Break Free,230350,Ariana Grande - Break Free,0.783045815505274
237,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona - Bailando,15362,Enrique Iglesias - Bailando - Matoma Remix,0.597522850346294
238,Ellie Goulding - Burn,307632,Ellie Goulding - Burn,0.9985410384683551
239,Jason Derulo Featuring Snoop Dogg - Wiggle,15450,Jason Derulo - Wiggle (feat. Snoop Dogg),0.8416833740769385
240,Clean Bandit Featuring Jess Glynne - Rather Be,15554,Clean Bandit - Rather Be (feat. Jess Glynne),0.8634681694310741
241,Jeremih Featuring YG - Don't Tell 'Em,16205,Jeremih - Don't Tell 'Em,0.839981620390299
242,Kid Ink Featuring Chris Brown - Show Me,15667,Kid Ink - Show Me (feat. Chris Brown),0.7815851714663796
243,Miley Cyrus - Wrecking Ball,92428,Miley Cyrus - Wrecking Ball,0.9957086514293869
244,Justin Timberlake - Not A Bad Thing,15756,Justin Timberlake - Not a Bad Thing,0.9980445661080459
245,Katy Perry - Roar,7312,Katy Perry - Roar,0.9958341360861384
246,Paramore - Ain't It Fun,15831,Paramore - Ain't It Fun,0.9818868755927467
247,Aloe Blacc - The Man,15873,Aloe Blacc - The Man,0.9980712977785757
248,Florida Georgia Line Featuring Luke Bryan - This Is How We Roll,357112,Florida Georgia Line - This Is How We Roll,0.821447224301733
249,MKTO - Classic,16048,MKTO - Classic,0.9932877116353517
250,Coldplay - A Sky Full Of Stars,29276,Coldplay - A Sky Full of Stars,0.997036782826405
251,Ed Sheeran - Don't,16212,Ed Sheeran - Don't,0.9745961402581655
252,Trey Songz - Na Na,16264,Trey Songz - Na Na,0.9971909307153201
253,Bobby Shmurda - Hot Boy,16339,Bobby Shmurda - Hot Boy,0.9967535667310342
254,"Drake Featuring Majid Jordan - Hold On, We're Going Home",327078,"Majid Jordan - Hold On, We're Going Home",0.9041078620127485
255,Ed Sheeran - Sing,131621,Ed Sheeran - Sing,0.9976863166533207
256,Imagine Dragons - Radioactive,327093,Imagine Dragons - Radioactive,0.9946618765106475
257,YG Featuring Jeezy & Rich Homie Quan - My Hitta,16568,Rich Homie Quan - My Hitta,0.7190992921676401
258,Echosmith - Cool Kids,318229,Echosmith - Cool Kids,0.9959041460741795
259,Avicii - Hey Brother,319102,Avicii - Hey Brother,0.9992272272330602
260,Jason Derulo - Trumpets,37902,Jason Derulo - Trumpets,0.993497550147263
261,Maroon 5 - Animals,346955,Maroon 5 - Animals,0.999009783808903
262,Jason Aldean - Burnin' It Down,360543,Jason Aldean - Burnin' It Down,0.9874140497338062
263,Luke Bryan - Play It Again,316774,Luke Bryan - Play It Again,0.9987896514117355
264,Tinashe Featuring ScHoolboy Q - 2 On,16958,Tinashe - 2 On (feat. ScHoolboy Q),0.7364921185180289
265,Florida Georgia Line - Dirt,300954,Florida Georgia Line - Dirt,0.9989781839675628
266,OneRepublic - Love Runs Out,17128,OneRepublic - Love Runs Out,0.9978641361360293
267,Brantley Gilbert - Bottoms Up,346498,Brantley Gilbert - Bottoms Up,0.9992971996152746
268,Becky G - Shower,17220,Becky G - Shower,0.9995490573873165
269,Rixton - Me And My Broken Heart,40019,Rixton - Me And My Broken Heart,0.9968952105870872
270,Martin Garrix - Animals,346963,Martin Garrix - Animals,0.9845520992675502
271,Rich Gang Featuring Young Thug & Rich Homie Quan - Lifestyle,17435,Rich Homie Quan - Lifestyle,0.7758319879549741
272,Kenny Chesney - American Kids,178130,Kenny Chesney - American Kids,0.996813018238847
273,Sara Bareilles - Brave,205513,Sara Bareilles - Brave,0.9989912880210239
274,The Neighbourhood - Sweater Weather,299274,The Neighbourhood - Sweater Weather,0.9987787990762931
275,Sam Hunt - Leave The Night On,17645,Sam Hunt - Leave The Night On,0.9992894715552058
276,Chris Brown Featuring Usher & Rick Ross - New Flame,17675,Chris Brown - New Flame (feat. Usher & Rick Ross),0.8437000617738635
277,Michael Jackson & Justin Timberlake - Love Never Felt So Good,359463,Justin Timberlake - Love Never Felt So Good,0.8443620955499392
278,Dierks Bentley - Drunk On A Plane,284473,Dierks Bentley - Drunk On A Plane,0.9991117536857475
279,Katy Perry - Birthday,17892,Katy Perry - Birthday,0.9970196824330189
280,Lady Antebellum - Bartender,327556,Lady Antebellum - Bartender,0.9974445568875863
281,Naughty Boy Featuring Sam Smith - La La La,309582,Naughty Boy - La La La,0.8265591745137403
282,Robin Thicke Featuring T.I. + Pharrell - Blurred Lines,6831,Robin Thicke - Blurred Lines,0.7319444001512764
283,Lady Gaga Featuring R. Kelly - Do What U Want,18121,Lady Gaga - Do What U Want,0.7818213053445163
284,Shakira Featuring Rihanna - Can't Remember To Forget You,18165,Shakira - Can't Remember to Forget You (feat. Rihanna),0.8624987983400547
285,5 Seconds Of Summer - Amnesia,149553,5 Seconds of Summer - Amnesia,0.9975428277418283
286,T.I. Featuring Iggy Azalea - No Mediocre,18289,Iggy Azalea - No Mediocre,0.8585044698382711
287,KONGOS - Come With Me Now,274943,KONGOS - Come with Me Now,0.9974751982008125
